"dataSource" "subject_id" "activity" "variable" "mean"
"test" 10 "LAYING" "frequency_body_acceleration_mean_y" -0.448857772465169
"test" 10 "LAYING" "frequency_body_acceleration_mean_z" -0.589623420932584
"test" 10 "LAYING" "frequency_body_acceleration_std_x" -0.446808171553933
"test" 10 "LAYING" "frequency_body_acceleration_std_y" -0.482279508206854
"test" 10 "LAYING" "frequency_body_acceleration_std_z" -0.528545276850562
"test" 10 "LAYING" "frequency_body_acceleration_mean_freq_x" -0.201504434036236
"test" 10 "LAYING" "frequency_body_acceleration_mean_freq_y" 0.0794805898853933
"test" 10 "LAYING" "frequency_body_acceleration_mean_freq_z" 0.056923398286868
"test" 10 "LAYING" "frequency_body_acceleration_jerk_mean_x" -0.462110222928652
"test" 10 "LAYING" "frequency_body_acceleration_jerk_mean_y" -0.524868255294213
"test" 10 "LAYING" "frequency_body_acceleration_jerk_mean_z" -0.686201008393258
"test" 10 "LAYING" "frequency_body_acceleration_jerk_std_x" -0.469224463235618
"test" 10 "LAYING" "frequency_body_acceleration_jerk_std_y" -0.526685879334831
"test" 10 "LAYING" "frequency_body_acceleration_jerk_std_z" -0.754217862808989
"test" 10 "LAYING" "frequency_body_acceleration_jerk_mean_freq_x" -0.0879704524345506
"test" 10 "LAYING" "frequency_body_acceleration_jerk_mean_freq_y" -0.205109810996067
"test" 10 "LAYING" "frequency_body_acceleration_jerk_mean_freq_z" -0.0631314474808989
"test" 10 "LAYING" "frequency_body_gyro_mean_x" -0.56312955943764
"test" 10 "LAYING" "frequency_body_gyro_mean_y" -0.574857051303371
"test" 10 "LAYING" "frequency_body_gyro_mean_z" -0.520866476615168
"test" 10 "LAYING" "frequency_body_gyro_std_x" -0.642164957224719
"test" 10 "LAYING" "frequency_body_gyro_std_y" -0.446583339129213
"test" 10 "LAYING" "frequency_body_gyro_std_z" -0.60819779434382
"test" 10 "LAYING" "frequency_body_gyro_mean_freq_x" -0.0972930004862921
"test" 10 "LAYING" "frequency_body_gyro_mean_freq_y" -0.187271267085955
"test" 10 "LAYING" "frequency_body_gyro_mean_freq_z" -0.108677049433146
"test" 10 "LAYING" "frequency_body_acceleration_magnitude_mean" -0.444359893858427
"test" 10 "LAYING" "frequency_body_acceleration_magnitude_std" -0.572794439629775
"test" 10 "LAYING" "frequency_body_acceleration_magnitude_mean_freq" 0.13279001137191
"test" 10 "LAYING" "frequency_body_body_acceleration_jerk_magnitude_mean" -0.44003215355618
"test" 10 "LAYING" "frequency_body_body_acceleration_jerk_magnitude_std" -0.501173628857865
"test" 10 "LAYING" "frequency_body_body_acceleration_jerk_magnitude_mean_freq" 0.150685846665225
"test" 10 "LAYING" "frequency_body_body_gyro_magnitude_mean" -0.602597051292135
"test" 10 "LAYING" "frequency_body_body_gyro_magnitude_std" -0.592044956595506
"test" 10 "LAYING" "frequency_body_body_gyro_magnitude_mean_freq" -0.027646128038764
"test" 10 "LAYING" "frequency_body_body_gyro_jerk_magnitude_mean" -0.741410645280899
"test" 10 "LAYING" "frequency_body_body_gyro_jerk_magnitude_std" -0.77147124747191
"test" 10 "LAYING" "frequency_body_body_gyro_jerk_magnitude_mean_freq" 0.150434594197191
"test" 10 "SITTING" "time_body_acceleration_mean_x" 0.277893928965517
"test" 10 "SITTING" "time_body_acceleration_mean_y" -0.0201007309025862
"test" 10 "SITTING" "time_body_acceleration_mean_z" -0.111923861939655
"test" 10 "SITTING" "time_body_acceleration_std_x" -0.680922061465517
"test" 10 "SITTING" "time_body_acceleration_std_y" -0.574141127008621
"test" 10 "SITTING" "time_body_acceleration_std_z" -0.75501902668319
"test" 10 "SITTING" "time_gravity_acceleration_mean_x" 0.528471918189655
"test" 10 "SITTING" "time_gravity_acceleration_mean_y" 0.132357189137931
"test" 10 "SITTING" "time_gravity_acceleration_mean_z" -0.0406851051310345
"test" 10 "SITTING" "time_gravity_acceleration_std_x" -0.966671951465517
"test" 10 "SITTING" "time_gravity_acceleration_std_y" -0.954434219224138
"test" 10 "SITTING" "time_gravity_acceleration_std_z" -0.952063648715517
"test" 10 "SITTING" "time_body_acceleration_jerk_mean_x" 0.084055953425
"test" 10 "SITTING" "time_body_acceleration_jerk_mean_y" 0.00524496946775862
"test" 10 "SITTING" "time_body_acceleration_jerk_mean_z" -0.000508330892672414
"test" 10 "SITTING" "time_body_acceleration_jerk_std_x" -0.665385132398276
"test" 10 "SITTING" "time_body_acceleration_jerk_std_y" -0.587767977767155
"test" 10 "SITTING" "time_body_acceleration_jerk_std_z" -0.797422411293103
"test" 10 "SITTING" "time_body_gyro_mean_x" -0.03737410566
"test" 10 "SITTING" "time_body_gyro_mean_y" -0.0694863169865517
"test" 10 "SITTING" "time_body_gyro_mean_z" 0.09708324005
"test" 10 "SITTING" "time_body_gyro_std_x" -0.754406551103448
"test" 10 "SITTING" "time_body_gyro_std_y" -0.751811505775862
"test" 10 "SITTING" "time_body_gyro_std_z" -0.66419850437931
"test" 10 "SITTING" "time_body_gyro_jerk_mean_x" -0.101958125818966
"test" 10 "SITTING" "time_body_gyro_jerk_mean_y" -0.0461522009655172
"test" 10 "SITTING" "time_body_gyro_jerk_mean_z" -0.0571036731258621
"test" 10 "SITTING" "time_body_gyro_jerk_std_x" -0.760644561551724
"test" 10 "SITTING" "time_body_gyro_jerk_std_y" -0.813937354568966
"test" 10 "SITTING" "time_body_gyro_jerk_std_z" -0.737577828853448
"test" 10 "SITTING" "time_body_acceleration_magnitude_mean" -0.643787041732759
"test" 10 "SITTING" "time_body_acceleration_magnitude_std" -0.656213871818966
"test" 10 "SITTING" "time_gravity_acceleration_magnitude_mean" -0.643787041732759
"test" 10 "SITTING" "time_gravity_acceleration_magnitude_std" -0.656213871818966
"test" 10 "SITTING" "time_body_acceleration_jerk_magnitude_mean" -0.671367320412147
"test" 10 "SITTING" "time_body_acceleration_jerk_magnitude_std" -0.63003829265431
"test" 10 "SITTING" "time_body_gyro_magnitude_mean" -0.667000938325
"test" 10 "SITTING" "time_body_gyro_magnitude_std" -0.740903456258621
"test" 10 "SITTING" "time_body_gyro_jerk_magnitude_mean" -0.787828063189655
"test" 10 "SITTING" "time_body_gyro_jerk_magnitude_std" -0.8035018775
"test" 10 "SITTING" "frequency_body_acceleration_mean_x" -0.671036756991379
"test" 10 "SITTING" "frequency_body_acceleration_mean_y" -0.56492112005431
"test" 10 "SITTING" "frequency_body_acceleration_mean_z" -0.755477063777586
"test" 10 "SITTING" "frequency_body_acceleration_std_x" -0.685967027327586
"test" 10 "SITTING" "frequency_body_acceleration_std_y" -0.608637830568965
"test" 10 "SITTING" "frequency_body_acceleration_std_z" -0.775217600974138
"test" 10 "SITTING" "frequency_body_acceleration_mean_freq_x" -0.0865565119224138
"test" 10 "SITTING" "frequency_body_acceleration_mean_freq_y" 0.118340305994828
"test" 10 "SITTING" "frequency_body_acceleration_mean_freq_z" 0.294565669792241
"test" 10 "SITTING" "frequency_body_acceleration_jerk_mean_x" -0.677877879552586
"test" 10 "SITTING" "frequency_body_acceleration_jerk_mean_y" -0.601501631942241
"test" 10 "SITTING" "frequency_body_acceleration_jerk_mean_z" -0.776146487347414
"test" 10 "SITTING" "frequency_body_acceleration_jerk_std_x" -0.6825747266575
"test" 10 "SITTING" "frequency_body_acceleration_jerk_std_y" -0.601670696297414
"test" 10 "SITTING" "frequency_body_acceleration_jerk_std_z" -0.817453989310345
"test" 10 "SITTING" "frequency_body_acceleration_jerk_mean_freq_x" 0.0556565415396552
"test" 10 "SITTING" "frequency_body_acceleration_jerk_mean_freq_y" -0.0627501066896552
"test" 10 "SITTING" "frequency_body_acceleration_jerk_mean_freq_z" 0.125357917406034
"test" 10 "SITTING" "frequency_body_gyro_mean_x" -0.708227808862155
"test" 10 "SITTING" "frequency_body_gyro_mean_y" -0.76112517175
"test" 10 "SITTING" "frequency_body_gyro_mean_z" -0.638948497488793
"test" 10 "SITTING" "frequency_body_gyro_std_x" -0.770129229456897
"test" 10 "SITTING" "frequency_body_gyro_std_y" -0.749100059568966
"test" 10 "SITTING" "frequency_body_gyro_std_z" -0.703874331267241
"test" 10 "SITTING" "frequency_body_gyro_mean_freq_x" -0.0187800320543103
"test" 10 "SITTING" "frequency_body_gyro_mean_freq_y" 0.0639458440232759
"test" 10 "SITTING" "frequency_body_gyro_mean_freq_z" 0.0398504717206897
"test" 10 "SITTING" "frequency_body_acceleration_magnitude_mean" -0.632859902586207
"test" 10 "SITTING" "frequency_body_acceleration_magnitude_std" -0.725881434232759
"test" 10 "SITTING" "frequency_body_acceleration_magnitude_mean_freq" 0.235344201575
"test" 10 "SITTING" "frequency_body_body_acceleration_jerk_magnitude_mean" -0.630393750482759
"test" 10 "SITTING" "frequency_body_body_acceleration_jerk_magnitude_std" -0.632596015431638
"test" 10 "SITTING" "frequency_body_body_acceleration_jerk_magnitude_mean_freq" 0.18208010764569
"test" 10 "SITTING" "frequency_body_body_gyro_magnitude_mean" -0.751876822422414
"test" 10 "SITTING" "frequency_body_body_gyro_magnitude_std" -0.779519774396552
"test" 10 "SITTING" "frequency_body_body_gyro_magnitude_mean_freq" 0.0730532370162672
"test" 10 "SITTING" "frequency_body_body_gyro_jerk_magnitude_mean" -0.80824356112069
"test" 10 "SITTING" "frequency_body_body_gyro_jerk_magnitude_std" -0.811194220344828
"test" 10 "SITTING" "frequency_body_body_gyro_jerk_magnitude_mean_freq" 0.158407214024138
"test" 12 "LAYING" "time_body_acceleration_mean_x" 0.27360872421875
"test" 12 "LAYING" "time_body_acceleration_mean_y" -0.018337204411489
"test" 12 "LAYING" "time_body_acceleration_mean_z" -0.106649116775
"test" 12 "LAYING" "time_body_acceleration_std_x" -0.583962207065
"test" 12 "LAYING" "time_body_acceleration_std_y" -0.522040023435
"test" 12 "LAYING" "time_body_acceleration_std_z" -0.699293531365625
"test" 12 "LAYING" "time_gravity_acceleration_mean_x" 0.69922245131875
"test" 12 "LAYING" "time_gravity_acceleration_mean_y" 0.029976775735
"test" 12 "LAYING" "time_gravity_acceleration_mean_z" 0.0330295544910625
"test" 12 "LAYING" "time_gravity_acceleration_std_x" -0.96738343446875
"test" 12 "LAYING" "time_gravity_acceleration_std_y" -0.9605729084375
"test" 12 "LAYING" "time_gravity_acceleration_std_z" -0.9468085636875
"test" 12 "LAYING" "time_body_acceleration_jerk_mean_x" 0.070430311315625
"test" 12 "LAYING" "time_body_acceleration_jerk_mean_y" 0.0053115377979375
"test" 12 "LAYING" "time_body_acceleration_jerk_mean_z" 0.0003081123684
"test" 12 "LAYING" "time_body_acceleration_jerk_std_x" -0.582418267596875
"test" 12 "LAYING" "time_body_acceleration_jerk_std_y" -0.571359817082031
"test" 12 "LAYING" "time_body_acceleration_jerk_std_z" -0.79262193625
"test" 12 "LAYING" "time_body_gyro_mean_x" -0.0628663472537188
"test" 12 "LAYING" "time_body_gyro_mean_y" -0.0592027333975
"test" 12 "LAYING" "time_body_gyro_mean_z" 0.0960742146838125
"test" 12 "LAYING" "time_body_gyro_std_x" -0.727881704983125
"test" 12 "LAYING" "time_body_gyro_std_y" -0.73506282621875
"test" 12 "LAYING" "time_body_gyro_std_z" -0.671057678528125
"test" 12 "LAYING" "time_body_gyro_jerk_mean_x" -0.0731134377315625
"test" 12 "LAYING" "time_body_gyro_jerk_mean_y" -0.043678823491875
"test" 12 "LAYING" "time_body_gyro_jerk_mean_z" -0.0574585039485312
"test" 12 "LAYING" "time_body_gyro_jerk_std_x" -0.709726149496875
"test" 12 "LAYING" "time_body_gyro_jerk_std_y" -0.8112325993125
"test" 12 "LAYING" "time_body_gyro_jerk_std_z" -0.749351860259375
"test" 12 "LAYING" "time_body_acceleration_magnitude_mean" -0.559586545675313
"test" 12 "LAYING" "time_body_acceleration_magnitude_std" -0.5743864944925
"test" 12 "LAYING" "time_gravity_acceleration_magnitude_mean" -0.559586545675313
"test" 12 "LAYING" "time_gravity_acceleration_magnitude_std" -0.5743864944925
"test" 12 "LAYING" "time_body_acceleration_jerk_magnitude_mean" -0.6300504918575
"test" 12 "LAYING" "time_body_acceleration_jerk_magnitude_std" -0.566365683597188
"test" 12 "LAYING" "time_body_gyro_magnitude_mean" -0.63166805889875
"test" 12 "LAYING" "time_body_gyro_magnitude_std" -0.68485805678325
"test" 12 "LAYING" "time_body_gyro_jerk_magnitude_mean" -0.77729447821875
"test" 12 "LAYING" "time_body_gyro_jerk_magnitude_std" -0.7863865328125
"test" 12 "LAYING" "frequency_body_acceleration_mean_x" -0.578920210879375
"test" 12 "LAYING" "frequency_body_acceleration_mean_y" -0.523287078731563
"test" 12 "LAYING" "frequency_body_acceleration_mean_z" -0.7266403145
"test" 12 "LAYING" "frequency_body_acceleration_std_x" -0.586922577889687
"test" 12 "LAYING" "frequency_body_acceleration_std_y" -0.553076639139062
"test" 12 "LAYING" "frequency_body_acceleration_std_z" -0.709983235125
"test" 12 "LAYING" "frequency_body_acceleration_mean_freq_x" -0.183738216351156
"test" 12 "LAYING" "frequency_body_acceleration_mean_freq_y" 0.0444598424159375
"test" 12 "LAYING" "frequency_body_acceleration_mean_freq_z" 0.0689109866546875
"test" 12 "LAYING" "frequency_body_acceleration_jerk_mean_x" -0.599109317756219
"test" 12 "LAYING" "frequency_body_acceleration_jerk_mean_y" -0.591296422972219
"test" 12 "LAYING" "frequency_body_acceleration_jerk_mean_z" -0.7754265825625
"test" 12 "LAYING" "frequency_body_acceleration_jerk_std_x" -0.602960063359688
"test" 12 "LAYING" "frequency_body_acceleration_jerk_std_y" -0.579168053712969
"test" 12 "LAYING" "frequency_body_acceleration_jerk_std_z" -0.80858300040625
"test" 12 "LAYING" "frequency_body_acceleration_jerk_mean_freq_x" -0.046619864264875
"test" 12 "LAYING" "frequency_body_acceleration_jerk_mean_freq_y" -0.204694170128437
"test" 12 "LAYING" "frequency_body_acceleration_jerk_mean_freq_z" -0.097564019993875
"test" 12 "LAYING" "frequency_body_gyro_mean_x" -0.661246826087188
"test" 12 "LAYING" "frequency_body_gyro_mean_y" -0.74479814778125
"test" 12 "LAYING" "frequency_body_gyro_mean_z" -0.657369914584375
"test" 12 "LAYING" "frequency_body_gyro_std_x" -0.750393858303125
"test" 12 "LAYING" "frequency_body_gyro_std_y" -0.7334567315
"test" 12 "LAYING" "frequency_body_gyro_std_z" -0.70823315425
"test" 12 "LAYING" "frequency_body_gyro_mean_freq_x" -0.084349829508125
"test" 12 "LAYING" "frequency_body_gyro_mean_freq_y" -0.107309871566031
"test" 12 "LAYING" "frequency_body_gyro_mean_freq_z" -0.064849391596875
"test" 12 "LAYING" "frequency_body_acceleration_magnitude_mean" -0.55928367746625
"test" 12 "LAYING" "frequency_body_acceleration_magnitude_std" -0.65053328158
"test" 12 "LAYING" "frequency_body_acceleration_magnitude_mean_freq" 0.0755926577467031
"test" 12 "LAYING" "frequency_body_body_acceleration_jerk_magnitude_mean" -0.564239194378438
"test" 12 "LAYING" "frequency_body_body_acceleration_jerk_magnitude_std" -0.571614888155312
"test" 12 "LAYING" "frequency_body_body_acceleration_jerk_magnitude_mean_freq" 0.126323612300937
"test" 12 "LAYING" "frequency_body_body_gyro_magnitude_mean" -0.717311676745625
"test" 12 "LAYING" "frequency_body_body_gyro_magnitude_std" -0.719438065809375
"test" 12 "LAYING" "frequency_body_body_gyro_magnitude_mean_freq" -0.0455357170932187
"test" 12 "LAYING" "frequency_body_body_gyro_jerk_magnitude_mean" -0.78990285099375
"test" 12 "LAYING" "frequency_body_body_gyro_jerk_magnitude_std" -0.7973614576875
"test" 12 "LAYING" "frequency_body_body_gyro_jerk_magnitude_mean_freq" 0.0705873609285625
"test" 13 "LAYING" "time_body_acceleration_mean_x" 0.275331302564103
"test" 13 "LAYING" "time_body_acceleration_mean_y" -0.0138142117769231
"test" 13 "LAYING" "time_body_acceleration_mean_z" -0.102743770538462
"test" 13 "LAYING" "time_body_acceleration_std_x" -0.985624894358974
"test" 13 "LAYING" "time_body_acceleration_std_y" -0.942586546666667
"test" 13 "LAYING" "time_body_acceleration_std_z" -0.930449546410256
"test" 13 "LAYING" "time_gravity_acceleration_mean_x" 0.921964862307692
"test" 13 "LAYING" "time_gravity_acceleration_mean_y" -0.109627963589744
"test" 13 "LAYING" "time_gravity_acceleration_mean_z" -0.0550385769230769
"test" 13 "LAYING" "time_gravity_acceleration_std_x" -0.983806016410256
"test" 13 "LAYING" "time_gravity_acceleration_std_y" -0.958703707692308
"test" 13 "LAYING" "time_gravity_acceleration_std_z" -0.931495681282051
"test" 13 "LAYING" "time_body_acceleration_jerk_mean_x" 0.0753361867589744
"test" 13 "LAYING" "time_body_acceleration_jerk_mean_y" 3.21396751282084e-06
"test" 13 "LAYING" "time_body_acceleration_jerk_mean_z" -0.0207597312274615
"test" 13 "LAYING" "time_body_acceleration_jerk_std_x" -0.98320905
"test" 13 "LAYING" "time_body_acceleration_jerk_std_y" -0.980900278974359
"test" 13 "LAYING" "time_body_acceleration_jerk_std_z" -0.983156733589744
"test" 13 "LAYING" "time_body_gyro_mean_x" -0.0249456255282051
"test" 13 "LAYING" "time_body_gyro_mean_y" -0.103120769384615
"test" 13 "LAYING" "time_body_gyro_mean_z" 0.107581098384615
"test" 13 "LAYING" "time_body_gyro_std_x" -0.969929041025641
"test" 13 "LAYING" "time_body_gyro_std_y" -0.966961138974359
"test" 13 "LAYING" "time_body_gyro_std_z" -0.97720682974359
"test" 13 "LAYING" "time_body_gyro_jerk_mean_x" -0.0983042010512821
"test" 13 "LAYING" "time_body_gyro_jerk_mean_y" -0.0402657887512821
"test" 13 "LAYING" "time_body_gyro_jerk_mean_z" -0.0550643396076923
"test" 13 "LAYING" "time_body_gyro_jerk_std_x" -0.981567850769231
"test" 13 "LAYING" "time_body_gyro_jerk_std_y" -0.976328599230769
"test" 13 "LAYING" "time_body_gyro_jerk_std_z" -0.989009073846154
"test" 13 "LAYING" "time_body_acceleration_magnitude_mean" -0.957516079230769
"test" 13 "LAYING" "time_body_acceleration_magnitude_std" -0.942385326153846
"test" 13 "LAYING" "time_gravity_acceleration_magnitude_mean" -0.957516079230769
"test" 13 "LAYING" "time_gravity_acceleration_magnitude_std" -0.942385326153846
"test" 13 "LAYING" "time_body_acceleration_jerk_magnitude_mean" -0.98520112948718
"test" 13 "LAYING" "time_body_acceleration_jerk_magnitude_std" -0.978163795641026
"test" 13 "LAYING" "time_body_gyro_magnitude_mean" -0.955927413846154
"test" 13 "LAYING" "time_body_gyro_magnitude_std" -0.950583752820513
"test" 13 "LAYING" "time_body_gyro_jerk_magnitude_mean" -0.983384277692308
"test" 13 "LAYING" "time_body_gyro_jerk_magnitude_std" -0.97434648974359
"test" 13 "LAYING" "frequency_body_acceleration_mean_x" -0.984271615128205
"test" 13 "LAYING" "frequency_body_acceleration_mean_y" -0.956789564358974
"test" 13 "LAYING" "frequency_body_acceleration_mean_z" -0.950531688512821
"test" 13 "LAYING" "frequency_body_acceleration_std_x" -0.986415295897436
"test" 13 "LAYING" "frequency_body_acceleration_std_y" -0.939186338282051
"test" 13 "LAYING" "frequency_body_acceleration_std_z" -0.925227749230769
"test" 13 "LAYING" "frequency_body_acceleration_mean_freq_x" 0.0315053048230769
"test" 13 "LAYING" "frequency_body_acceleration_mean_freq_y" 0.0449405374051282
"test" 13 "LAYING" "frequency_body_acceleration_mean_freq_z" 0.0939470131076923
"test" 13 "LAYING" "frequency_body_acceleration_jerk_mean_x" -0.983927862051282
"test" 13 "LAYING" "frequency_body_acceleration_jerk_mean_y" -0.980645807948718
"test" 13 "LAYING" "frequency_body_acceleration_jerk_mean_z" -0.980337277948718
"test" 13 "LAYING" "frequency_body_acceleration_jerk_std_x" -0.984034336923077
"test" 13 "LAYING" "frequency_body_acceleration_jerk_std_y" -0.982669254358974
"test" 13 "LAYING" "frequency_body_acceleration_jerk_std_z" -0.984633643333333
"test" 13 "LAYING" "frequency_body_acceleration_jerk_mean_freq_x" 0.239985355750256
"test" 13 "LAYING" "frequency_body_acceleration_jerk_mean_freq_y" -0.0077920488025641
"test" 13 "LAYING" "frequency_body_acceleration_jerk_mean_freq_z" 0.0607242020897436
"test" 13 "LAYING" "frequency_body_gyro_mean_x" -0.968652687692308
"test" 13 "LAYING" "frequency_body_gyro_mean_y" -0.966862591794872
"test" 13 "LAYING" "frequency_body_gyro_mean_z" -0.978006883846154
"test" 13 "LAYING" "frequency_body_gyro_std_x" -0.970684781794872
"test" 13 "LAYING" "frequency_body_gyro_std_y" -0.967487258974359
"test" 13 "LAYING" "frequency_body_gyro_std_z" -0.979074316410256
"test" 13 "LAYING" "frequency_body_gyro_mean_freq_x" -0.139572023069231
"test" 13 "LAYING" "frequency_body_gyro_mean_freq_y" 0.00239265776923077
"test" 13 "LAYING" "frequency_body_gyro_mean_freq_z" 0.0355340606272051
"test" 13 "LAYING" "frequency_body_acceleration_magnitude_mean" -0.954053960076923
"test" 13 "LAYING" "frequency_body_acceleration_magnitude_std" -0.945110419487179
"test" 13 "LAYING" "frequency_body_acceleration_magnitude_mean_freq" 0.173830880376923
"test" 13 "LAYING" "frequency_body_body_acceleration_jerk_magnitude_mean" -0.978673536923077
"test" 13 "LAYING" "frequency_body_body_acceleration_jerk_magnitude_std" -0.97652953974359
"test" 13 "LAYING" "frequency_body_body_acceleration_jerk_magnitude_mean_freq" 0.266243956241026
"test" 13 "LAYING" "frequency_body_body_gyro_magnitude_mean" -0.959784324358974
"test" 13 "LAYING" "frequency_body_body_gyro_magnitude_std" -0.953582937435897
"test" 13 "LAYING" "frequency_body_body_gyro_magnitude_mean_freq" 0.0514032297179487
"test" 13 "LAYING" "frequency_body_body_gyro_jerk_magnitude_mean" -0.975424345641026
"test" 13 "LAYING" "frequency_body_body_gyro_jerk_magnitude_std" -0.974582518974359
"test" 13 "LAYING" "frequency_body_body_gyro_jerk_magnitude_mean_freq" 0.157485539307692
"test" 13 "WALKING" "time_body_acceleration_mean_x" 0.275972328878472
"test" 13 "WALKING" "time_body_acceleration_mean_y" -0.0181699742090972
"test" 13 "WALKING" "time_body_acceleration_mean_z" -0.110000803208681
"test" 13 "WALKING" "time_body_acceleration_std_x" -0.575988776406597
"test" 13 "WALKING" "time_body_acceleration_std_y" -0.381951349576563
"test" 13 "WALKING" "time_body_acceleration_std_z" -0.540752991340972
"test" 13 "WALKING" "time_gravity_acceleration_mean_x" 0.681292470135417
"test" 13 "WALKING" "time_gravity_acceleration_mean_y" -0.0329394768333333
"test" 13 "WALKING" "time_gravity_acceleration_mean_z" 0.0577532953226042
"test" 13 "WALKING" "time_gravity_acceleration_std_x" -0.965028548993056
"test" 13 "WALKING" "time_gravity_acceleration_std_y" -0.952841561840278
"test" 13 "WALKING" "time_gravity_acceleration_std_z" -0.939707240555556
"test" 13 "WALKING" "time_body_acceleration_jerk_mean_x" 0.0799949338409549
"test" 13 "WALKING" "time_body_acceleration_jerk_mean_y" 0.00440454945364583
"test" 13 "WALKING" "time_body_acceleration_jerk_mean_z" -0.0112095839764236
"test" 13 "WALKING" "time_body_acceleration_jerk_std_x" -0.592262931284375
"test" 13 "WALKING" "time_body_acceleration_jerk_std_y" -0.514017250515903
"test" 13 "WALKING" "time_body_acceleration_jerk_std_z" -0.693961831159722
"test" 13 "WALKING" "time_body_gyro_mean_x" -0.0604857980730833
"test" 13 "WALKING" "time_body_gyro_mean_y" -0.0560470862676389
"test" 13 "WALKING" "time_body_gyro_mean_z" 0.0976858981960417
"test" 13 "WALKING" "time_body_gyro_std_x" -0.68060309553125
"test" 13 "WALKING" "time_body_gyro_std_y" -0.602228374072917
"test" 13 "WALKING" "time_body_gyro_std_z" -0.5981257841875
"test" 13 "WALKING" "time_body_gyro_jerk_mean_x" -0.0867388887725694
"test" 13 "WALKING" "time_body_gyro_jerk_mean_y" -0.0446006639826389
"test" 13 "WALKING" "time_body_gyro_jerk_mean_z" -0.0587062286048611
"test" 13 "WALKING" "time_body_gyro_jerk_std_x" -0.679779924798611
"test" 13 "WALKING" "time_body_gyro_jerk_std_y" -0.684140465829861
"test" 13 "WALKING" "time_body_gyro_jerk_std_z" -0.675301799440972
"test" 13 "WALKING" "time_body_acceleration_magnitude_mean" -0.483315619064583
"test" 13 "WALKING" "time_body_acceleration_magnitude_std" -0.550491331300347
"test" 13 "WALKING" "time_gravity_acceleration_magnitude_mean" -0.483315619064583
"test" 13 "WALKING" "time_gravity_acceleration_magnitude_std" -0.550491331300347
"test" 13 "WALKING" "time_body_acceleration_jerk_magnitude_mean" -0.576752933821528
"test" 13 "WALKING" "time_body_acceleration_jerk_magnitude_std" -0.560426682771771
"test" 13 "WALKING" "time_body_gyro_magnitude_mean" -0.530473151740972
"test" 13 "WALKING" "time_body_gyro_magnitude_std" -0.593814475246528
"test" 13 "WALKING" "time_body_gyro_jerk_magnitude_mean" -0.676095972034722
"test" 13 "WALKING" "time_body_gyro_jerk_magnitude_std" -0.676537708217014
"test" 13 "WALKING" "frequency_body_acceleration_mean_x" -0.592037723774653
"test" 13 "WALKING" "frequency_body_acceleration_mean_y" -0.430725622034167
"test" 13 "WALKING" "frequency_body_acceleration_mean_z" -0.586295210948958
"test" 13 "WALKING" "frequency_body_acceleration_std_x" -0.571064824236111
"test" 13 "WALKING" "frequency_body_acceleration_std_y" -0.398044620757986
"test" 13 "WALKING" "frequency_body_acceleration_std_z" -0.554865217131076
"test" 13 "WALKING" "frequency_body_acceleration_mean_freq_x" -0.256393160981597
"test" 13 "WALKING" "frequency_body_acceleration_mean_freq_y" -0.0456335619070486
"test" 13 "WALKING" "frequency_body_acceleration_mean_freq_z" 0.0426023520184028
"test" 13 "WALKING" "frequency_body_acceleration_jerk_mean_x" -0.616228070490972
"test" 13 "WALKING" "frequency_body_acceleration_jerk_mean_y" -0.552247061456944
"test" 13 "WALKING" "frequency_body_acceleration_jerk_mean_z" -0.674336187459028
"test" 13 "WALKING" "frequency_body_acceleration_jerk_std_x" -0.604319087604906
"test" 13 "WALKING" "frequency_body_acceleration_jerk_std_y" -0.505181824891007
"test" 13 "WALKING" "frequency_body_acceleration_jerk_std_z" -0.7123492546875
"test" 13 "WALKING" "frequency_body_acceleration_jerk_mean_freq_x" -0.0599707656295139
"test" 13 "WALKING" "frequency_body_acceleration_jerk_mean_freq_y" -0.269547030773611
"test" 13 "WALKING" "frequency_body_acceleration_jerk_mean_freq_z" -0.145160550399514
"test" 13 "WALKING" "frequency_body_gyro_mean_x" -0.616661864512847
"test" 13 "WALKING" "frequency_body_gyro_mean_y" -0.603858786017708
"test" 13 "WALKING" "frequency_body_gyro_mean_z" -0.572054939600694
"test" 13 "WALKING" "frequency_body_gyro_std_x" -0.702696027534722
"test" 13 "WALKING" "frequency_body_gyro_std_y" -0.607714932788542
"test" 13 "WALKING" "frequency_body_gyro_std_z" -0.646056795555556
"test" 13 "WALKING" "frequency_body_gyro_mean_freq_x" -0.108999165264583
"test" 13 "WALKING" "frequency_body_gyro_mean_freq_y" -0.0918533711315972
"test" 13 "WALKING" "frequency_body_gyro_mean_freq_z" -0.0105461779659722
"test" 13 "WALKING" "frequency_body_acceleration_magnitude_mean" -0.540619399544792
"test" 13 "WALKING" "frequency_body_acceleration_magnitude_std" -0.627459938888889
"test" 13 "WALKING" "frequency_body_acceleration_magnitude_mean_freq" 0.0729112866434028
"test" 13 "WALKING" "frequency_body_body_acceleration_jerk_magnitude_mean" -0.557004493022917
"test" 13 "WALKING" "frequency_body_body_acceleration_jerk_magnitude_std" -0.568399401582674
"test" 13 "WALKING" "frequency_body_body_acceleration_jerk_magnitude_mean_freq" 0.171569841803125
"test" 13 "WALKING" "frequency_body_body_gyro_magnitude_mean" -0.610576689548611
"test" 13 "WALKING" "frequency_body_body_gyro_magnitude_std" -0.656480983322917
"test" 13 "WALKING" "frequency_body_body_gyro_magnitude_mean_freq" 0.0641039447678472
